Restaurant ID,Restaurant Name,Review Count,Overall Rating,Price Range,Categories,Coordinates,Address,Phone,Image
waffle-house-powell,Waffle House,14,,$,"Diners,Breakfast & Brunch,American (Traditional)",36.0474699 -84.00338,"309 E Emory Rd Powell, TN 37849 ",(865) 938-9608,https://s3-media2.fl.yelpcdn.com/bphoto/xfee71HTjDBVNQPs_ckS3Q/o.jpg
panda-express-knoxville-11,Panda Express,6,,,"Chinese,Fast Food",35.91377700540794 -84.08823889646297,"155 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 643-8988,https://s3-media2.fl.yelpcdn.com/bphoto/AFr6D4fRhlryqq_AUVMQ3w/o.jpg
subway-knoxville-90,Subway,7,,$,Sandwiches,36.0050024272581 -84.0194702783357,"2734 Schaad Rd Knoxville, TN 37921 ",(865) 938-7907,https://s3-media3.fl.yelpcdn.com/bphoto/7PGTgrfy0GAjrVdQ-MLBDw/o.jpg
chick-fil-a-powell,Chick-fil-A,36,,$,"Fast Food,Chicken Shop,Salad",36.0503964 -83.9937202,"540 E Emory Rd Powell, TN 37849 ",(865) 938-2445,https://s3-media2.fl.yelpcdn.com/bphoto/N14saRZpgyHNw8GmoCA-zg/o.jpg
dominos-pizza-knoxville-17,Domino's Pizza,8,,$,"Chicken Wings,Pizza,Sandwiches",35.9468421936035 -84.1135864257812,"9615 Countryside Center Ln Knoxville, TN 37931 ",(865) 694-7711,https://s3-media2.fl.yelpcdn.com/bphoto/Ih98D1JL_TC2aVStDRgUQg/o.jpg
taco-bell-knoxville-11,Taco Bell,32,,$,"Mexican,Fast Food",35.91004734783234 -84.06822720165862,"8615 Walbrook Dr Knoxville, TN 37923 ",(865) 769-4754,https://s3-media3.fl.yelpcdn.com/bphoto/FnDYuUTh7VQxpOKIX4Gnnw/o.jpg
wendys-knoxville-22,Wendy's,11,,,"Burgers,Fast Food",36.00794 -83.97551,"400 Merchants Dr. N.W. Knoxville, TN 37912 ",(865) 246-6777,https://s3-media3.fl.yelpcdn.com/bphoto/6oMwZFX3LsZT5EC66aHYUw/o.jpg
krystal-powell,Krystal,9,,,"Burgers,Fast Food",36.0498348341823 -83.999442,"405 E Emory Rd Powell, TN 37849 ",(865) 938-8064,https://s3-media2.fl.yelpcdn.com/bphoto/tse5ITfuzhzsG-1ahyIlcg/o.jpg
chick-fil-a-knoxville-5,Chick-fil-A,30,,$,"Fast Food,Chicken Shop,Salad",35.9071812 -84.1065566,"9646 Kingston Pike Knoxville, TN 37922 ",(865) 691-7400,https://s3-media2.fl.yelpcdn.com/bphoto/RZHZxfTxpnxQKZabqmZ0Rg/o.jpg
taco-bell-knoxville-16,Taco Bell,22,,$,"Fast Food,Mexican",36.006924 -84.026549,"6789 Clinton Highway Knoxville, TN 37912 ",(865) 947-8990,https://s3-media1.fl.yelpcdn.com/bphoto/jV_ykjjplAV7MbWsd5nh2A/o.jpg
wendys-knoxville,Wendy's,10,,$,"Burgers,Fast Food",36.00739 -84.02149,"6650 Clinton Highway Knoxville, TN 37912 ",(865) 938-1031,https://s3-media2.fl.yelpcdn.com/bphoto/J-otfmVnzfpD1Fz2otOqsA/o.jpg
bojangles-powell,Bojangles,5,,,Chicken Wings,36.0300820737661 -84.0295033988133,"1920 W Emory Rd Powell, TN 37849 ",(865) 859-9246,https://s3-media3.fl.yelpcdn.com/bphoto/UC_Mo9LMWYVG7fQmujKdwg/o.jpg
mcdonalds-knoxville-12,McDonald's,25,,$,"Fast Food,Burgers,Coffee & Tea",36.0082403 -83.974979,"322 Merchants Dr Knoxville, TN 37912 ",(865) 687-2689,https://s3-media4.fl.yelpcdn.com/bphoto/9pPq6RxHtlP0sKNjOtz1Gg/o.jpg
hardees-knoxville-11,Hardee's,21,,$,"American (Traditional),Breakfast & Brunch,Burgers",35.91223 -84.0850899,"9147 Kingston Pike Knoxville, TN 37923 ",(865) 690-1196,https://s3-media2.fl.yelpcdn.com/bphoto/fZhp3JfTpSKrOdHT-ICmXw/o.jpg
chick-fil-a-knoxville-9,Chick-fil-A,41,,$,"Fast Food,Chicken Shop,Salad",36.0318447 -83.9291438,"5100 N Broadway St Knoxville, TN 37918 ",(865) 689-9661,https://s3-media3.fl.yelpcdn.com/bphoto/q0XGtvKoLLFc8SXO4CHIDQ/o.jpg
burger-king-knoxville-24,Burger King,8,,$,"Burgers,Fast Food",36.0073585982683 -84.0240785479545,"6706 Clinton Hwy Knoxville, TN 37912 ",(865) 938-2703,https://s3-media2.fl.yelpcdn.com/bphoto/QCBfRNx698cPSZCroc-gJQ/o.jpg
burger-king-knoxville-10,Burger King,16,,$,"Burgers,Fast Food",35.9222835057875 -84.0597626566886,"8412 Kingston Pike Knoxville, TN 37919 ",(865) 694-4677,https://s3-media1.fl.yelpcdn.com/bphoto/IN0STGhN5i2u1v-mkHeBeA/o.jpg
marcos-pizza-knoxville-5,Marco's Pizza,40,,$,"Pizza,Salad,Sandwiches",35.87603 -84.06507,"1601 Ebenezer Rd Knoxville, TN 37922 ",(865) 801-9800,https://s3-media2.fl.yelpcdn.com/bphoto/q_yYVJp2Mxy8kNZhgVUYFw/o.jpg
cumberland-grill-knoxville,Cumberland Grill,1,,,American (New),35.9559746 -83.9343414,"1807 Cumberland Ave Knoxville, TN 37916 ",(865) 673-3411,
panda-express-knoxville-8,Panda Express,12,,$$,"Chinese,Fast Food",35.9567734077631 -83.9323204373775,"University Of Tennessee  1659 Cumberland Ave Knoxville, TN 37916 ",,https://s3-media1.fl.yelpcdn.com/bphoto/vN-Mx8lJUyFUTl6nVKB1WA/o.jpg
sonic-drive-in-knoxville-14,Sonic Drive-In,18,,$,"Fast Food,Burgers,Ice Cream & Frozen Yogurt",36.0046648 -84.0195737855265,"2742 Schaad Rd Knoxville, TN 37921 ",(865) 947-1797,https://s3-media1.fl.yelpcdn.com/bphoto/s5Ctv5K-R3vFcl4WYs8xZA/o.jpg
natours-time-out-deli-and-market-knoxville,Natours Time-Out Deli & Market,1,,$,Delis,35.9842071533203 -83.9319763183594,"1428 N Central St Knoxville, TN 37917 ",(865) 673-8145,
wendys-knoxville-16,Wendy's,6,,$,"Burgers,Fast Food",35.859903567053955 -84.06973548441175,"9550 North Shore Drive Knoxville, TN 37922 ",(865) 693-1224,https://s3-media1.fl.yelpcdn.com/bphoto/VdLJ2obo2XnSCveHJFUuWg/o.jpg
mcdonalds-knoxville-46,McDonald's,8,,$,"Coffee & Tea,Burgers,Fast Food",35.9910721 -83.8895966,"2818 Magnolia Ave Knoxville, TN 37914 ",(865) 637-0267,https://s3-media1.fl.yelpcdn.com/bphoto/3qlUV5P6o6vCebaSL9Ebgw/o.jpg
dominos-pizza-knoxville-4,Domino's Pizza,26,,$,"Pizza,Chicken Wings,Sandwiches",36.0038456880951 -83.9264828534874,"900 N Broadway St Knoxville, TN 37917 ",(865) 525-3030,https://s3-media1.fl.yelpcdn.com/bphoto/90rnbgHnAZd1r6tBbMAVLQ/o.jpg
fuego-knoxville,Fuego,2,,,Mexican,35.95661669896155 -83.9336655549476,"1723 Cumberland Ave Knoxville, TN 37916 ",,https://s3-media1.fl.yelpcdn.com/bphoto/AvxYUwRYprAJokzYpmSeFg/o.jpg
pizza-hut-knoxville-18,Pizza Hut,14,,$$,"Pizza,Chicken Wings,Fast Food",35.8993034 -84.1268661618233,"10402 Kingston Pike Knoxville, TN 37922 ",(865) 693-8282,https://s3-media4.fl.yelpcdn.com/bphoto/fdqA2O2Muez91PJKdWRU3w/o.jpg
hardees-of-knoxville-restaurant-knoxville,Hardee's of Knoxville Restaurant,1,,,Restaurants,35.918881 -84.124316,"Mabry Hood Rd Ste 4 Knoxville, TN 37922 ",(865) 966-0111,
wendys-knoxville-8,Wendy's,23,,$,"Burgers,Fast Food",35.921775 -84.093143,"331 Cedar Bluff Rd. Knoxville, TN 37923 ",(865) 690-4621,https://s3-media2.fl.yelpcdn.com/bphoto/ES7XTPlPPlMr08b7J5kS6g/o.jpg
zaxbys-knoxville-14,Zaxby's,27,,$,"Fast Food,Chicken Wings,Salad",35.91419214 -84.087323,"158 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 394-9542,https://s3-media2.fl.yelpcdn.com/bphoto/2PotLjUk-lEK8D0TcNdH_w/o.jpg
subway-knoxville-71,Subway,3,,$,Sandwiches,35.924904349357 -84.0667239682518,"8605 Walbrook Dr Knoxville, TN 37923 ",(865) 694-7762,https://s3-media1.fl.yelpcdn.com/bphoto/ANY0wktTuOt1qfjf98nRtA/o.jpg
higher-grounds-knoxville,Higher Grounds,2,,$,Restaurants,35.9639282 -83.9177322,"625 S Gay St Knoxville, TN 37902 ",(865) 329-9972,
taco-bell-knoxville-14,Taco Bell,8,,$,"Fast Food,Mexican",36.00845 -83.97588,"411 Merchant Dr Knoxville, TN 37912 ",(865) 687-5000,https://s3-media1.fl.yelpcdn.com/bphoto/DrtP_MTBIxwlquxFM8SI9A/o.jpg
honey-baked-ham-company-knoxville-2,Honey Baked Ham Company,5,,$$,"Meat Shops,Delis,Sandwiches",36.03427 -83.88645,"5308 Washington Pike Unit 139 Knoxville, TN 37918 ",(865) 633-8100,https://s3-media2.fl.yelpcdn.com/bphoto/Sp-TmF8Ib3sDeI8kXvuU_w/o.jpg
mcdonalds-knoxville-8,McDonald's,18,,$,"Burgers,Fast Food,Coffee & Tea",35.9211315975678 -84.0919849517673,"322 Cedar Bluff Rd Knoxville, TN 37923 ",(865) 691-4556,https://s3-media2.fl.yelpcdn.com/bphoto/kG_SkjHCeRH-hWnEleP0jA/o.jpg
mcdonalds-karns,McDonald's,13,,$,"Burgers,Fast Food,Coffee & Tea",35.9900036 -84.0757785,"7134 Oak Ridge Hwy Karns, TN 37931 ",(865) 985-9500,https://s3-media2.fl.yelpcdn.com/bphoto/XbGFm6meH-N9WYqQpR2dHQ/o.jpg
chick-fil-a-knoxville-21,Chick-fil-A,2,,$,"Fast Food,Chicken Shop,Salad",35.956158 -83.9279458,"1015 Phillip Fulmer Way Knoxville, TN 37996 ",(865) 974-1552,https://s3-media2.fl.yelpcdn.com/bphoto/Sr1GDU2s4yF2jQAcP6s6ZQ/o.jpg
arbys-knoxville-8,Arby's,12,,$,"Fast Food,Sandwiches",35.9225234985352 -84.0926132202148,"400 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 693-1445,https://s3-media2.fl.yelpcdn.com/bphoto/Ho43o0Sjlp2AHqE_brWTJg/o.jpg
arbys-knoxville-4,Arby's,6,,$,"Fast Food,Sandwiches",36.003708 -83.978836,"5228 Clinton Hwy Knoxville, TN 37912 ",(615) 688-3200,https://s3-media2.fl.yelpcdn.com/bphoto/uIgPViXKO7bWgQK2ZdZHMw/o.jpg
mcdonalds-knoxville,McDonald's,9,,$,"Burgers,Fast Food,Coffee & Tea",36.0066012764992 -84.024569,"6715 Clinton Hwy Knoxville, TN 37912 ",(865) 938-2111,https://s3-media4.fl.yelpcdn.com/bphoto/CZZLrgnIgSN689ABN4zNww/o.jpg
kfc-knoxville-8,KFC,35,,$,"Fast Food,Chicken Wings,Chicken Shop",35.9225003555114 -84.0937010202551,"409 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 693-0795,https://s3-media1.fl.yelpcdn.com/bphoto/-vKSG0MtKRGuESduh1cCkA/o.jpg
mcdonalds-knoxville-7,McDonald's,2,,$,"Burgers,Fast Food,Coffee & Tea",36.00539 -84.02588,"6777 Clinton Hwy Knoxville, TN 37849 ",(865) 938-9500,
bojangles-knoxville-6,Bojangles',8,,,"Cajun/Creole,Fast Food,Salad",35.92595 -84.09011,"9101 Kinsington Pike Knoxville, TN 37923 ",(865) 692-1086,
subway-knoxville-80,Subway,2,,$,Sandwiches,36.0082114 -83.9734059,"314 C Merchants Dr Knoxville, TN 37912 ",(865) 688-8316,https://s3-media1.fl.yelpcdn.com/bphoto/hnOQXzntM13wFclSZcOF0A/o.jpg
hardees-knoxville-4,Hardee's,9,,,"Fast Food,Burgers,Breakfast & Brunch",36.0250948 -83.92373432944771,"2919 Tazewell Pike Knoxville, TN 37918 ",(865) 688-1232,https://s3-media1.fl.yelpcdn.com/bphoto/OMjhXwEbsAJgEP386EYrFw/o.jpg
empire-food-truck-knoxville,Empire Food Truck,1,,,"Food Trucks,Pizza,Sandwiches",35.9004 -84.12556,"Knoxville, TN 37922 ",(865) 214-7805,
firehouse-subs-knoxville-3,Firehouse Subs,15,,$,"Sandwiches,Fast Food,Delis",36.0336591 -83.9309253,"5226 N Broadway Knoxville, TN 37918 ",(865) 357-9866,https://s3-media2.fl.yelpcdn.com/bphoto/YR4W4gjISNW3b_VWh4n9kg/o.jpg
burger-king-knoxville-2,Burger King,8,,$,"Burgers,Fast Food",36.00909 -83.97573,"319 Merchants Rd Knoxville, TN 37912 ",(865) 688-4591,https://s3-media1.fl.yelpcdn.com/bphoto/co21mXrSpWrrf1kvbAh-_A/o.jpg
subway-knoxville-91,Subway,11,,$,Sandwiches,35.9248550085175 -84.0933136,"446 N Cedar Bluff Rd Knoxville, TN 37923 ",(865) 690-8185,https://s3-media4.fl.yelpcdn.com/bphoto/BNLK1HWuta1R3jNR8-atVQ/o.jpg
arbys-knoxville,Arby's,6,,$,"Fast Food,Sandwiches",36.0040740966797 -84.0198745727539,"2750 Schaad Rd Knoxville, TN 37921 ",(865) 947-2906,https://s3-media3.fl.yelpcdn.com/bphoto/9-WQdJMtkcWDqYMxBDhPIA/o.jpg
ramseys-cafeteria-knoxville,Ramsey's Cafeteria,1,,$,Cafes,36.0116004943848 -83.9715576171875,"5331 Central Avenue Pike Knoxville, TN 37912 ",(865) 689-4840,
wendys-knoxville-19,Wendy's,29,,$,"Burgers,Fast Food",35.95104710688531 -83.9149917901116,"2401 Chapman Highway Knoxville, TN 37920 ",(865) 573-8611,https://s3-media2.fl.yelpcdn.com/bphoto/x1It5ZjijnV-2vXUybFsPg/o.jpg
kfc-knoxville-7,KFC,6,,$,"Fast Food,Chicken Wings,Chicken Shop",35.999154043056045 -83.924562,"2918 N Broadway St Knoxville, TN 37917 ",(865) 689-3711,https://s3-media3.fl.yelpcdn.com/bphoto/cFi3NVxvA1HdMedo4xKozw/o.jpg
caseys-knoxville-25,Casey's,1,,,"Gas Stations,Convenience Stores,Pizza",35.9535 -83.93961,"2218 Cumberland Ave Knoxville, TN 37916 ",(865) 524-6921,https://s3-media1.fl.yelpcdn.com/bphoto/oPWYFezvqKEtwOdO6GrhEg/o.jpg
papa-murphys-knoxville-7,Papa Murphy's,2,,$,Pizza,35.933399 -83.906709,"4409 Chapman Hwy Ste U Knoxville, TN 37920 ",(865) 573-8500,
pizza-hut-knoxville-11,Pizza Hut,10,,$,"Pizza,Chicken Wings,Fast Food",35.9104273547194 -84.0878212,"9268 Kingston Pike Knoxville, TN 37922 ",(865) 694-7534,https://s3-media1.fl.yelpcdn.com/bphoto/1PcIzESozfaK10lmAsl5nA/o.jpg
pizza-express-powell,Pizza Express,1,,,Pizza,36.020168 -84.056038,"7603 Clinton Hwy Powell, TN 37849 ",(865) 938-0113,
taco-bell-knoxville-5,Taco Bell,10,,$,"Mexican,Fast Food",36.026646 -83.927513,"4854 N. Broadway St. Knoxville, TN 37918 ",(865) 688-6334,https://s3-media2.fl.yelpcdn.com/bphoto/q2zrtA_qDHN8f627eDquRw/o.jpg
kfc-knoxville-10,KFC,10,,$,"Fast Food,Chicken Wings,Chicken Shop",35.9362282790298 -83.9065214794297,"4200 Chapman Hwy Knoxville, TN 37920 ",(865) 573-4222,https://s3-media2.fl.yelpcdn.com/bphoto/aMpuzXjbVEc0kSxTtqqoug/o.jpg
subway-knoxville-59,Subway,2,,$,Sandwiches,35.946983 -84.1138049,"9629 Countryside Ln Knoxville, TN 37931 ",(865) 769-5212,https://s3-media3.fl.yelpcdn.com/bphoto/9HHjuFuYZi6Q2EHlF_0DZA/o.jpg
subway-knoxville-69,Subway,5,,$,Sandwiches,36.0254455614984 -83.9272811110451,"4803 N Broadway Knoxville, TN 37918 ",(865) 689-5507,https://s3-media3.fl.yelpcdn.com/bphoto/POsXK9r17Sgve2Fs6gkAVQ/o.jpg
kfc-knoxville-13,KFC,2,,,"Chicken Shop,Fast Food,Chicken Wings",35.98451384989516 -83.89624148216808,"2456 E Magnolia Ave Knoxville, TN 37917 ",(865) 540-3894,https://s3-media2.fl.yelpcdn.com/bphoto/lEH5TITo_7qCpIMNt4X3UQ/o.jpg
wendys-knoxville-6,Wendy's,10,,$,"Burgers,Fast Food",35.9997 -83.92483,"3000 Broadway N.E. Knoxville, TN 37917 ",(865) 688-8633,https://s3-media3.fl.yelpcdn.com/bphoto/MBVah-qsPZK0_XDglBcbHQ/o.jpg
taco-bell-knoxville-8,Taco Bell,9,,$,"Mexican,Fast Food",35.992111 -83.920872,"2085 N. Broadway St. Knoxville, TN 37917 ",(865) 673-5816,https://s3-media4.fl.yelpcdn.com/bphoto/ip0j7LX0KTsl6a_S-CKWPA/o.jpg
wendys-powell,Wendy's,7,,$,"Burgers,Fast Food",36.05034 -83.99739,"425 E Emory Rd Powell, TN 37849 ",(865) 947-4180,https://s3-media4.fl.yelpcdn.com/bphoto/Rn1K_MeqIHk4uXx4nNrhXA/o.jpg
pizza-hut-powell-12,Pizza Hut,13,,$,"Pizza,Chicken Wings,Fast Food",36.020168745541 -84.053498,"7504 Clinton Hwy Powell, TN 37849 ",(865) 938-2359,https://s3-media3.fl.yelpcdn.com/bphoto/MORGxt78x0PfgpcMs3xGtA/o.jpg
krystal-knoxville-6,Krystal,8,,$,"Burgers,Fast Food",35.9974095788199 -83.9246021211147,"2815 N Broadway Knoxville, TN 37917 ",(865) 524-1837,https://s3-media3.fl.yelpcdn.com/bphoto/UizGtYRCoZye9m3dfM0Zsw/o.jpg
sonic-drive-in-knoxville-5,Sonic Drive-In,14,,$,"Fast Food,Ice Cream & Frozen Yogurt,Burgers",36.00169440455776 -83.92639069509367,"3307 North Broadway Knoxville, TN 37917 ",(865) 689-1915,https://s3-media3.fl.yelpcdn.com/bphoto/ih3Va-vbj21S-qkZmcVShw/o.jpg
arbys-knoxville-10,Arby's,7,,$,"Fast Food,Sandwiches",35.9478302001953 -83.9136047363281,"2819 Chapman Hwy Knoxville, TN 37920 ",(865) 577-7971,https://s3-media1.fl.yelpcdn.com/bphoto/KZ8H4TlQx1S4PwsfBEA7BA/o.jpg
arbys-knoxville-13,Arby's,4,,$,"Fast Food,Sandwiches",35.9881553649902 -83.8930892944336,"2657 E Magnolia Ave Knoxville, TN 37914 ",(865) 523-2835,https://s3-media3.fl.yelpcdn.com/bphoto/-Ai1VtModYvYLXT1ZgGoOg/o.jpg
caseys-knoxville-16,Casey's,1,,,"Gas Stations,Convenience Stores,Pizza",36.0112091 -83.9700709,"100 Merchant Dr Knoxville, TN 37912 ",(865) 689-4690,https://s3-media3.fl.yelpcdn.com/bphoto/WupnaF27TU2PbYzUyi-6fQ/o.jpg
subway-knoxville-86,Subway,8,,$,Sandwiches,35.8616253186734 -84.0671276143544,"9450 S Northshore Dr Ste 107 Knoxville, TN 37922 ",(865) 531-3010,https://s3-media2.fl.yelpcdn.com/bphoto/hK7gMY0w5zo5XMBsqJ2jlQ/o.jpg
subway-knoxville-92,Subway,10,,$,Sandwiches,35.9345498687747 -83.9049477434494,"4400 Chapman Hwy Knoxville, TN 37920 ",(865) 577-5423,https://s3-media1.fl.yelpcdn.com/bphoto/1Z4SKf_b5wYpDETJMME0dg/o.jpg
sonic-drive-in-knoxville-2,Sonic Drive-In,9,,,"Burgers,Fast Food,Ice Cream & Frozen Yogurt",35.9319627 -83.9033905,"4515 Chapman Hwy Knoxville, TN 37920 ",(865) 579-3326,https://s3-media3.fl.yelpcdn.com/bphoto/pBq6ab1JRsp7Ehi3fyhVBQ/o.jpg
mcdonalds-knoxville-21,McDonald's,11,,$,"Fast Food,Burgers,Coffee & Tea",35.9099498120313 -84.0998951299208,"9501 Kingston Pike Knoxville, TN 37923 ",(865) 531-3911,https://s3-media2.fl.yelpcdn.com/bphoto/e7Cr6ylzB_Vj6XQNVDKytw/o.jpg
little-caesars-pizza-knoxville-6,Little Caesars Pizza,6,,$,"Pizza,Fast Food",36.0116068 -83.9241072,"4322 N. Broadway Knoxville, TN 37917 ",(865) 688-0793,https://s3-media1.fl.yelpcdn.com/bphoto/O5JYlb4fyp7K5cOOWPVkEA/o.jpg
mcdonalds-knoxville-32,McDonald's,8,,$,"Burgers,Fast Food,Coffee & Tea",36.000877288108 -83.925194889307,"3120 N Broadway Knoxville, TN 37917 ",(865) 687-1647,https://s3-media1.fl.yelpcdn.com/bphoto/PWbSN7pEOJynC69QI0eZZg/o.jpg
subway-knoxville-77,Subway,3,,$,Sandwiches,35.9802628706568 -84.1052137676346,"7654 Oak Ridge Hwy Knoxville, TN 37931 ",(865) 539-5233,https://s3-media3.fl.yelpcdn.com/bphoto/IZZYwcVjsZqI3FRTJh3aSA/o.jpg
little-caesars-pizza-knoxville-9,Little Caesars Pizza,11,,$,"Pizza,Fast Food",35.9902572631836 -83.8901824951172,"2800 E Magnolia Ave Knoxville, TN 37914 ",(865) 540-1701,https://s3-media3.fl.yelpcdn.com/bphoto/FPTTZqYeSYfeDkQIclVrcg/o.jpg
burger-king-knoxville-6,Burger King,7,,$,"Burgers,Fast Food",35.9980573245878 -83.9241030521226,"2806 N Broadway Knoxville, TN 37917 ",(865) 525-4327,https://s3-media1.fl.yelpcdn.com/bphoto/73e0BfvgKUV6_rWmjyCaEg/o.jpg
arbys-knoxville-7,Arby's,10,,$,"Fast Food,Sandwiches",36.0271453857422 -83.9284362792969,"4849 N Broadway St Knoxville, TN 37918 ",(865) 689-6978,https://s3-media3.fl.yelpcdn.com/bphoto/iB3-yBkzA-EttYmtth7KMA/o.jpg
mcdonalds-powell-4,McDonald's,21,,$,"Fast Food,Burgers,Coffee & Tea",36.05022 -83.99882,"409 Emory Rd Powell, TN 37849 ",(865) 947-3962,https://s3-media2.fl.yelpcdn.com/bphoto/n95ZEEOo5bvrBhJxfeoBgQ/o.jpg
arbys-powell,Arby's,5,,$,"Fast Food,Sandwiches",36.0505714416504 -83.9909286499023,"608 E Emory Rd Powell, TN 37849 ",(865) 947-1010,https://s3-media4.fl.yelpcdn.com/bphoto/pJRAu08uTjiEddlHpWROFw/o.jpg
mcdonalds-knoxville-27,McDonald's,8,,$,"Burgers,Fast Food,Coffee & Tea",35.8610188328356 -84.0681928396225,"9526 S Northshore Dr SW Knoxville, TN 37922 ",(865) 539-9600,https://s3-media2.fl.yelpcdn.com/bphoto/CfzX4aoAlZ5iaGgMWLDihg/o.jpg
sonic-drive-in-knoxville,Sonic Drive-In,17,,$,"Burgers,Fast Food,Ice Cream & Frozen Yogurt",36.031808 -83.930086,"5101 N Broadway Knoxville, TN 37918 ",(865) 688-6707,https://s3-media3.fl.yelpcdn.com/bphoto/QqM9zmG5YWtHToBJAZRiKQ/o.jpg
mcdonalds-knoxville-19,McDonald's,21,,$,"Fast Food,Coffee & Tea,Burgers",36.0310801614646 -83.929951786995,"5055 N Broadway Knoxville, TN 37918 ",(865) 689-9000,https://s3-media1.fl.yelpcdn.com/bphoto/tRhEEiZZQtVjXwgtHRjDKg/o.jpg
sonic-drive-in-knoxville-8,Sonic Drive-In,15,,$,"Fast Food,Burgers,Ice Cream & Frozen Yogurt",35.97973 -84.11609,"7816 Oakridge Hwy Knoxville, TN 37931 ",(865) 690-0122,https://s3-media2.fl.yelpcdn.com/bphoto/BPwA4O4A5Fo9QFcNKhjZew/o.jpg
little-caesars-pizza-knoxville-3,Little Caesars Pizza,12,,$,"Pizza,Fast Food",36.0294486 -83.8835862,"4748 Center Line Drive Knoxville, TN 37917 ",(865) 522-8999,
burger-king-knoxville-21,Burger King,7,,$,"Fast Food,Burgers",35.861532 -84.070808,"9615 Kroger Park Dr Knoxville, TN 37922 ",(865) 500-7070,https://s3-media3.fl.yelpcdn.com/bphoto/M5MKrxwlEAthuIAomSWPww/o.jpg
subway-knoxville-72,Subway,5,,$,Sandwiches,35.9000328481767 -84.1251145313916,"10244 Kingston Pike Knoxville, TN 37922 ",(865) 470-0085,https://s3-media2.fl.yelpcdn.com/bphoto/cU0zE5f4irxygXQ_2zetkg/o.jpg
papa-johns-pizza-knoxville-8,Papa Johns Pizza,7,,$,"Pizza,Chicken Wings,Fast Food",36.02399953101328 -83.92558693774845,"2901 Tazewell Pike Ste E Knoxville, TN 37918 ",(865) 281-7272,https://s3-media2.fl.yelpcdn.com/bphoto/xJrsMiDWEKg4bxVBvsYq_Q/o.jpg
subway-powell-11,Subway,3,,$,Sandwiches,36.0356646701596 -84.1295431367912,"601 Edgemore Rd Powell, TN 37849 ",(865) 945-3600,https://s3-media1.fl.yelpcdn.com/bphoto/NX2GtwGiXbrAlYyOwGONOw/o.jpg
taco-bell-powell-2,Taco Bell,4,,$,"Fast Food,Mexican",36.0492 -83.999599,"611 East Emory Rd Powell, TN 37849 ",(865) 938-3512,https://s3-media2.fl.yelpcdn.com/bphoto/IRQx6c-eKPgnQrbYajUsJQ/o.jpg
