Restaurant ID,Author Name,Author City,Review Date,Review Rating,Review Content
a-dopo-sourdough-pizza-knoxville,Dani P.,"Charlotte, NC",5/14/2021,5.0,"Calling all visitors - this is a ""MUST eat here"" place!!! This spot came as a recommendation and I thank the pizza gods and Xul Bartender for sending me here. For an experience to be ""amazing"" it needs to go well from start to finish. Claps to A Dopo for accomplishing just that. The hostess was incredibly sweet and patient. I wasn't expecting it to be so lovely and full service so I probably looked like a dazed and confused customer. She was very kind and walked me to my seat on the wall. Eli was my server and greeted my promptly. I could tell he was increasingly busy as the night picked up pace but he still maintained excellent service. I was only coming in for a pizza. He made fantastic suggestions and guided me through the menu so eloquently that I ended up ordering an app, pizza, a beverage, and dessert. Whoops. Oh well I'm on vacation. The app, recommended by Eli, was absolutely delicious. I'm Italian and it's hard to find good bread, good mozz, and good pesto/olive oil. How did A Dopo manage to pull off all of them and blow my expectations of out the water?! I'm trying not to fill up on the app and practiced will power. Eli noticed and quickly got me a Togo box for my appetizer, wonderful gesture.I got my pizza and wow. I'm not kidding this is literally the best pizza I have ever eaten. My tastebuds were having a dance party in my mouth. I was watching the owner create pizzas in their exposed kitchen area, which was incredibly clean! Love to see it. The owner was absolutely killing it and enjoying every moment. The owner sets the tone for the restaurant so it was easy to spot him in the crew. He even boxed up my pizza for me! Eli asked if I wanted dessert. How could I say no? I'm going to sound crazy but, go figure, it was the best gelato I've ever had. I don't have a picture of it because I devoured it. Pistachio gelato will forever be my fav. A Dopo - please open up in Charlotte, NC or Charleston, SC! I miss you already. If I'm ever back in Knoxville you will be seeing me. Thanks for setting the bar extra high."
a-dopo-sourdough-pizza-knoxville,Anna L.,"Knoxville, TN",12/21/2021,5.0,"Absolutely YES! Grab whatever the special pizza is and a glass of sparkling water and house red. I am so glad they exist - carry out is always fast and friendly, even if you aren't eating inside yet due to Covid.You won't be disappointed here, and I am very picky about my pizza!"
a-dopo-sourdough-pizza-knoxville,Robert W.,"TN, TN",6/26/2022,5.0,Really nice wait staff. Really Good food.  Prices are reasonable. I liked the atmosphere. You need reservations. I would recommend people try it at least once. The food may not be to everyone's liking but i thought it was delicious and a good place to enjoy a meal with friends
a-dopo-sourdough-pizza-knoxville,Julie B.,"San Diego, CA",4/22/2022,5.0,"This place had a nice ambiance and delicious food.  We appreciated the vegan options, and the prices were great for the quality.  Our server was very kind and friendly.  We would visit again!"
a-dopo-sourdough-pizza-knoxville,Ashley W.,"Knoxville, TN",4/23/2022,5.0,My favorite pizza downtown! Everyone is so nice and the food is incredible! Super fresh ingredients
a-dopo-sourdough-pizza-knoxville,Christine C.,"Westfield, IN",4/10/2021,5.0,"This is, hands down, the best pizza I have ever had.  Everything about our night at A Dopo was perfect. Our server, Amanda, was absolutely lovely and perfectly charming. She was very helpful in guiding this group of first timers through our meal. Service, in general, was great and we were really impressed with their Covid precautions and what they asked of us as we were seated to help keep everyone safe. I wish more restaurants took the time to do that. We started with the Insalata and Ovaline. Both were wonderfully fresh and light. My family of four ordered four different pizzas. I had the Pizzicletta and I'd honestly have a hard time ordering anything but the Pizzicletta next time. It was that good. We finished our meal with their homemade gelato, and it was outstanding.We left with very full bellies and a wish that the good folks at A Dopo would open up an Indianapolis location, as we're heading home tomorrow. We'll be back next time we pass through!"
a-dopo-sourdough-pizza-knoxville,Justin C.,"Knoxville, TN",4/10/2022,5.0,"This is the best pizza I've ever had. The red sauce is amazing and full of flavor. You'll need reservations if you want to eat in and you'll want to plan at least a week in advance to get the time slots you want on the weekend. It's pricey but worth it. Save room for the gelato. Flavors rotate and we've tried salted caramel, chocolate, and another I can't pronounce (or spell) that essentially cookies and cream."
a-dopo-sourdough-pizza-knoxville,Katie S.,"Maryville, TN",4/9/2022,5.0,Wow!! First time having sourdough pizza and loved it!! We actually did the trust fall and absolutely savored every bite!! Delicious!! Highly recommend!
a-dopo-sourdough-pizza-knoxville,Katie D.,"Lexington, KY",6/27/2022,5.0,"We will definitely be adding this place to our dinner rotation! Great staff, phenomenal pizzas, and great beer selection!"
a-dopo-sourdough-pizza-knoxville,Ben W.,"Knoxville, TN",9/25/2020,5.0,Best pizza in Knoxville!!!  Hip downtown location on Williams street near the old city. The interior has an industrial vibe and is always filled with the cool crowd. Be sure to make reservations in advance.The owners are wonderful people and very talented. A Dopo is all about fresh ingredients and it shows in the food quality. Pick any pizza and you will be impressed! Save room for the homemade gelato.
a-dopo-sourdough-pizza-knoxville,Macy D.,"TN, TN",9/7/2021,5.0,"I would give A Dopo ten out of five stars if I could. This place never disappoints. It's one of my favorite places to go for a date or a birthday dinner- and this trip was for my boyfriend's birthday. It's a higher end pizza place for sure, but the quality is reflected in the price (and worth every cent!). We started by splitting the pesto appetizer with fresh mozzarella. YUM. It was delicious and perfect for two people to share. He and I each got our own pizzas, and we both had enough to take home and have for another meal. I got the funghi even though I'm not a mushroom fan- and subbed out the mushrooms for fresh mozzarella. I've been to A Dopo many times, but I think this is my favorite combo I've ever tried! SO cheesy and the perfect amount of garlic. So yummy. My boyfriend gets the Sopressata every time, it's his favorite. He adds the sweet hot drizzle which he swears by. We always split a carafe of one of the house wines (we love the red!), and also try a couple gelatos for dessert. The flavors are interesting and you can split half and half as an option too. I definitely recommend it to anyone looking for wonderful pizza in Knoxville!"
a-dopo-sourdough-pizza-knoxville,Stefan M.,"TN, TN",6/22/2022,4.0,We had the best service and good pizza.  We order the Nduja & Mushrooms and Calabriese.  They were both very good.  We will definitely return very soon to try other pies on the menu.  Hopefully we can get Vahid and whoever was training him that day. They were awesome
